Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment
"Overweight, children aged 5–9",,2022,Bahamas,Region of the Americas,Males,,52.087861,36.477733,66.442716,
"Overweight, children aged 5–9",,2022,Bahamas,Region of the Americas,Females,,51.254249,35.921118,65.033448,
"Overweight, children aged 5–9",,2022,Bahrain,Eastern Mediterranean Region,Total,,34.41821,27.617213,41.44184,
"Overweight, children aged 5–9",,2022,Bahrain,Eastern Mediterranean Region,Males,,37.710005,27.12484,48.529202,
"Overweight, children aged 5–9",,2022,Bahrain,Eastern Mediterranean Region,Females,,30.99643,22.112016,40.371472,
"Overweight, children aged 5–9",,2022,Bangladesh,South-East Asia Region,Total,,6.2683687,4.132057,8.9045718,
"Overweight, children aged 5–9",,2022,Bangladesh,South-East Asia Region,Males,,5.5516448,2.9537922,9.1572516,
"Overweight, children aged 5–9",,2022,Bangladesh,South-East Asia Region,Females,,7.0157148,3.8886443,11.403821,
"Overweight, children aged 5–9",,2022,Barbados,Region of the Americas,Total,,42.736462,30.910701,54.265171,
"Overweight, children aged 5–9",,2022,Barbados,Region of the Americas,Males,,46.610069,28.610724,62.573665,
"Overweight, children aged 5–9",,2022,Barbados,Region of the Americas,Females,,38.732347,23.143363,54.574579,
"Overweight, children aged 5–9",,2022,Belarus,European Region,Total,,27.02648,17.629196,37.332308,
"Overweight, children aged 5–9",,2022,Belarus,European Region,Males,,32.003909,17.906617,48.090589,
"Overweight, children aged 5–9",,2022,Belarus,European Region,Females,,21.813758,10.425666,35.547966,
"Overweight, children aged 5–9",,2022,Belgium,European Region,Total,,20.824315,17.385124,24.44462,
"Overweight, children aged 5–9",,2022,Belgium,European Region,Males,,22.156601,16.929303,27.695569,
"Overweight, children aged 5–9",,2022,Belgium,European Region,Females,,19.428238,14.846872,24.349026,
"Overweight, children aged 5–9",,2022,Belize,Region of the Americas,Total,,44.545418,32.663482,56.297898,
"Overweight, children aged 5–9",,2022,Belize,Region of the Americas,Males,,47.179911,29.65678,64.321482,
"Overweight, children aged 5–9",,2022,Belize,Region of the Americas,Females,,41.784289,25.608376,58.13458,
"Overweight, children aged 5–9",,2022,Benin,African Region,Total,,15.850551,8.8752493,24.749565,
"Overweight, children aged 5–9",,2022,Benin,African Region,Males,,17.521928,6.5200813,33.025876,
"Overweight, children aged 5–9",,2022,Benin,African Region,Females,,14.136606,7.0976473,23.82322,
"Overweight, children aged 5–9",,2022,Bermuda,Region of the Americas,Total,,38.204238,24.528605,52.256358,
"Overweight, children aged 5–9",,2022,Bermuda,Region of the Americas,Males,,41.642469,20.871584,62.066674,
"Overweight, children aged 5–9",,2022,Bermuda,Region of the Americas,Females,,34.67648,16.493155,54.186785,
"Overweight, children aged 5–9",,2022,Bhutan,South-East Asia Region,Total,,17.543195,10.375911,26.060832,
"Overweight, children aged 5–9",,2022,Bhutan,South-East Asia Region,Males,,14.5606,5.9957474,26.608858,
"Overweight, children aged 5–9",,2022,Bhutan,South-East Asia Region,Females,,20.726436,10.231328,34.125918,
"Overweight, children aged 5–9",,2022,Bolivia (Plurinational State of),Region of the Americas,Total,,45.866457,36.483255,54.981792,
"Overweight, children aged 5–9",,2022,Bolivia (Plurinational State of),Region of the Americas,Males,,57.213563,43.765432,69.2496,
"Overweight, children aged 5–9",,2022,Bolivia (Plurinational State of),Region of the Americas,Females,,34.094977,21.51884,47.739902,
"Overweight, children aged 5–9",,2022,Bosnia and Herzegovina,European Region,Total,,38.786879,29.807103,47.490156,
"Overweight, children aged 5–9",,2022,Bosnia and Herzegovina,European Region,Males,,42.875737,29.8013,56.000125,
"Overweight, children aged 5–9",,2022,Bosnia and Herzegovina,European Region,Females,,34.502125,22.732289,46.347514,
"Overweight, children aged 5–9",,2022,Botswana,African Region,Total,,16.323625,8.5272536,26.187325,
"Overweight, children aged 5–9",,2022,Botswana,African Region,Males,,20.433216,8.0350347,37.028578,
"Overweight, children aged 5–9",,2022,Botswana,African Region,Females,,12.106595,4.1914161,24.587886,
"Overweight, children aged 5–9",,2022,Brazil,Region of the Americas,Total,,44.428629,41.824859,46.962833,
"Overweight, children aged 5–9",,2022,Brazil,Region of the Americas,Males,,45.894313,42.024589,49.61879,
"Overweight, children aged 5–9",,2022,Brazil,Region of the Americas,Females,,42.903101,39.449582,46.384573,
"Overweight, children aged 5–9",,2022,Brunei Darussalam,Western Pacific Region,Total,,41.656473,35.439107,47.709048,
"Overweight, children aged 5–9",,2022,Brunei Darussalam,Western Pacific Region,Males,,44.1452,35.093716,52.745295,
"Overweight, children aged 5–9",,2022,Brunei Darussalam,Western Pacific Region,Females,,38.96915,30.341399,47.668475,
"Overweight, children aged 5–9",,2022,Bulgaria,European Region,Total,,33.946347,30.567062,37.394696,
"Overweight, children aged 5–9",,2022,Bulgaria,European Region,Males,,37.336567,32.424927,42.392221,
"Overweight, children aged 5–9",,2022,Bulgaria,European Region,Females,,30.366391,25.933999,34.952098,
"Overweight, children aged 5–9",,2022,Burkina Faso,African Region,Total,,6.9709323,4.2113993,10.551626,
"Overweight, children aged 5–9",,2022,Burkina Faso,African Region,Males,,7.1542196,2.885966,13.441144,
"Overweight, children aged 5–9",,2022,Burkina Faso,African Region,Females,,6.7818008,3.8416047,10.618262,
"Overweight, children aged 5–9",,2022,Burundi,African Region,Total,,9.6907273,4.3638259,17.493449,
"Overweight, children aged 5–9",,2022,Burundi,African Region,Males,,14.475875,4.7327735,29.636368,
"Overweight, children aged 5–9",,2022,Burundi,African Region,Females,,4.8536632,1.7824646,9.9076144,
"Overweight, children aged 5–9",,2022,Cabo Verde,African Region,Total,,14.260863,7.6573625,22.617091,
"Overweight, children aged 5–9",,2022,Cabo Verde,African Region,Males,,12.601709,4.2794168,25.195795,
"Overweight, children aged 5–9",,2022,Cabo Verde,African Region,Females,,15.968311,6.8732508,28.60432,
"Overweight, children aged 5–9",,2022,Cambodia,Western Pacific Region,Total,,17.018481,10.086507,25.657874,
"Overweight, children aged 5–9",,2022,Cambodia,Western Pacific Region,Males,,23.747399,11.29498,39.767942,
"Overweight, children aged 5–9",,2022,Cambodia,Western Pacific Region,Females,,9.9200182,5.0513595,16.851303,
"Overweight, children aged 5–9",,2022,Cameroon,African Region,Total,,16.632913,9.9859461,24.875008,
"Overweight, children aged 5–9",,2022,Cameroon,African Region,Males,,16.092938,5.7689019,30.445027,
"Overweight, children aged 5–9",,2022,Cameroon,African Region,Females,,17.180832,9.675853,26.735875,
"Overweight, children aged 5–9",,2022,Canada,Region of the Americas,Total,,25.861758,22.480458,29.350165,
"Overweight, children aged 5–9",,2022,Canada,Region of the Americas,Males,,26.749492,21.999462,32.049006,
"Overweight, children aged 5–9",,2022,Canada,Region of the Americas,Females,,24.930033,20.346051,29.610908,
"Overweight, children aged 5–9",,2022,Central African Republic,African Region,Total,,15.335317,7.0932813,25.81749,
"Overweight, children aged 5–9",,2022,Central African Republic,African Region,Males,,19.073008,6.1157066,36.53062,
"Overweight, children aged 5–9",,2022,Central African Republic,African Region,Females,,11.53092,3.4729976,24.796495,
"Overweight, children aged 5–9",,2022,Chad,African Region,Total,,12.378276,5.9132308,21.316952,
"Overweight, children aged 5–9",,2022,Chad,African Region,Males,,16.284552,5.4254055,32.359535,
"Overweight, children aged 5–9",,2022,Chad,African Region,Females,,8.3617747,3.1111732,16.565281,
"Overweight, children aged 5–9",,2022,Chile,Region of the Americas,Total,,63.467473,56.648225,69.682825,
"Overweight, children aged 5–9",,2022,Chile,Region of the Americas,Males,,69.233215,59.8827,77.542812,
"Overweight, children aged 5–9",,2022,Chile,Region of the Americas,Females,,57.487243,47.721499,66.644698,
"Overweight, children aged 5–9",,2022,China,Western Pacific Region,Total,,26.601526,23.565036,29.673246,
"Overweight, children aged 5–9",,2022,China,Western Pacific Region,Males,,29.461762,24.70105,34.030846,
"Overweight, children aged 5–9",,2022,China,Western Pacific Region,Females,,23.309641,19.636732,27.308249,
"Overweight, children aged 5–9",,2022,Colombia,Region of the Americas,Total,,29.448742,25.494188,33.444637,
"Overweight, children aged 5–9",,2022,Colombia,Region of the Americas,Males,,29.856071,24.281374,35.626861,
"Overweight, children aged 5–9",,2022,Colombia,Region of the Americas,Females,,29.024738,23.642801,34.670725,
"Overweight, children aged 5–9",,2022,Comoros,African Region,Total,,14.98735,8.0272369,24.206351,
"Overweight, children aged 5–9",,2022,Comoros,African Region,Males,,14.419706,4.7155563,29.537278,
"Overweight, children aged 5–9",,2022,Comoros,African Region,Females,,15.572569,6.9086082,27.778608,
"Overweight, children aged 5–9",,2022,Congo,African Region,Total,,10.045806,4.824958,17.102194,
"Overweight, children aged 5–9",,2022,Congo,African Region,Males,,13.999444,4.5626871,27.221832,
"Overweight, children aged 5–9",,2022,Congo,African Region,Females,,6.0178395,2.4683695,11.223637,
"Overweight, children aged 5–9",,2022,Cook Islands,Western Pacific Region,Total,,51.825845,40.973127,61.896229,
"Overweight, children aged 5–9",,2022,Cook Islands,Western Pacific Region,Males,,58.455437,42.943233,71.775639,
"Overweight, children aged 5–9",,2022,Cook Islands,Western Pacific Region,Females,,44.776276,30.486876,59.086502,
"Overweight, children aged 5–9",,2022,Costa Rica,Region of the Americas,Total,,33.326897,27.745569,39.063963,
"Overweight, children aged 5–9",,2022,Costa Rica,Region of the Americas,Males,,34.572008,26.089418,43.098006,
"Overweight, children aged 5–9",,2022,Costa Rica,Region of the Americas,Females,,32.027432,24.514076,39.661247,
"Overweight, children aged 5–9",,2022,Côte d'Ivoire,African Region,Total,,18.069145,10.6787,27.1963,
"Overweight, children aged 5–9",,2022,Côte d'Ivoire,African Region,Males,,19.682093,7.7146232,35.58107,
"Overweight, children aged 5–9",,2022,Côte d'Ivoire,African Region,Females,,16.440627,9.1382533,26.005918,
"Overweight, children aged 5–9",,2022,Croatia,European Region,Total,,30.44984,26.826227,34.114969,
"Overweight, children aged 5–9",,2022,Croatia,European Region,Males,,31.064293,25.7487,36.454582,
"Overweight, children aged 5–9",,2022,Croatia,European Region,Females,,29.796588,24.910465,34.986553,
"Overweight, children aged 5–9",,2022,Cuba,Region of the Americas,Total,,43.752667,38.077411,49.332854,
"Overweight, children aged 5–9",,2022,Cuba,Region of the Americas,Males,,47.184423,39.094707,54.912746,
"Overweight, children aged 5–9",,2022,Cuba,Region of the Americas,Females,,40.070391,32.160571,47.954294,
"Overweight, children aged 5–9",,2022,Cyprus,European Region,Total,,34.48329,30.155554,39.007571,
"Overweight, children aged 5–9",,2022,Cyprus,European Region,Males,,36.537409,30.124295,43.260634,
"Overweight, children aged 5–9",,2022,Cyprus,European Region,Females,,32.299763,26.341814,38.28299,
"Overweight, children aged 5–9",,2022,Czechia,European Region,Total,,21.728568,18.477035,25.03553,
"Overweight, children aged 5–9",,2022,Czechia,European Region,Males,,23.381519,18.510137,28.459769,
"Overweight, children aged 5–9",,2022,Czechia,European Region,Females,,19.990268,15.678573,24.507143,
"Overweight, children aged 5–9",,2022,Democratic People's Republic of Korea,South-East Asia Region,Total,,23.572512,13.174109,35.469934,
"Overweight, children aged 5–9",,2022,Democratic People's Republic of Korea,South-East Asia Region,Males,,27.841195,12.366074,46.822315,
"Overweight, children aged 5–9",,2022,Democratic People's Republic of Korea,South-East Asia Region,Females,,19.075648,7.2728373,34.770945,
"Overweight, children aged 5–9",,2022,Democratic Republic of the Congo,African Region,Total,,17.083146,9.6120425,26.084715,
"Overweight, children aged 5–9",,2022,Democratic Republic of the Congo,African Region,Males,,18.939386,7.2329357,34.277594,
"Overweight, children aged 5–9",,2022,Democratic Republic of the Congo,African Region,Females,,15.222263,7.049723,26.417145,
"Overweight, children aged 5–9",,2022,Denmark,European Region,Total,,20.451847,17.69482,23.317826,
"Overweight, children aged 5–9",,2022,Denmark,European Region,Males,,24.037647,20.292039,28.013912,
"Overweight, children aged 5–9",,2022,Denmark,European Region,Females,,16.669297,12.791678,20.876747,
"Overweight, children aged 5–9",,2022,Djibouti,Eastern Mediterranean Region,Total,,12.722355,5.938581,21.69129,
"Overweight, children aged 5–9",,2022,Djibouti,Eastern Mediterranean Region,Males,,14.455195,4.4423651,29.285127,
"Overweight, children aged 5–9",,2022,Djibouti,Eastern Mediterranean Region,Females,,10.949972,3.3650152,23.166989,
"Overweight, children aged 5–9",,2022,Dominica,Region of the Americas,Total,,36.676028,24.864693,48.623171,
"Overweight, children aged 5–9",,2022,Dominica,Region of the Americas,Males,,38.808119,21.641392,56.131059,
"Overweight, children aged 5–9",,2022,Dominica,Region of the Americas,Females,,34.458044,18.548974,50.921381,
"Overweight, children aged 5–9",,2022,Dominican Republic,Region of the Americas,Total,,32.621127,22.598828,43.502989,
"Overweight, children aged 5–9",,2022,Dominican Republic,Region of the Americas,Males,,34.276867,19.66022,50.062269,
"Overweight, children aged 5–9",,2022,Dominican Republic,Region of the Americas,Females,,30.90075,17.187513,46.065092,
"Overweight, children aged 5–9",,2022,Eastern Mediterranean Region,Eastern Mediterranean Region,Total,,26.867637,24.624373,29.214713,
"Overweight, children aged 5–9",,2022,Eastern Mediterranean Region,Eastern Mediterranean Region,Males,,28.912607,25.490624,32.573095,
"Overweight, children aged 5–9",,2022,Eastern Mediterranean Region,Eastern Mediterranean Region,Females,,24.727733,21.838044,27.637437,
"Overweight, children aged 5–9",,2022,Ecuador,Region of the Americas,Total,,36.051708,31.657419,40.438417,
"Overweight, children aged 5–9",,2022,Ecuador,Region of the Americas,Males,,41.832522,35.287678,48.187584,
"Overweight, children aged 5–9",,2022,Ecuador,Region of the Americas,Females,,30.026048,24.326444,35.790175,
"Overweight, children aged 5–9",,2022,Egypt,Eastern Mediterranean Region,Total,,46.127072,39.467859,52.844274,
"Overweight, children aged 5–9",,2022,Egypt,Eastern Mediterranean Region,Males,,45.534018,35.71026,54.97244,
"Overweight, children aged 5–9",,2022,Egypt,Eastern Mediterranean Region,Females,,46.748117,37.696272,55.521417,
"Overweight, children aged 5–9",,2022,El Salvador,Region of the Americas,Total,,33.446935,27.648348,39.31402,
"Overweight, children aged 5–9",,2022,El Salvador,Region of the Americas,Males,,36.619008,27.902526,45.373839,
"Overweight, children aged 5–9",,2022,El Salvador,Region of the Americas,Females,,30.091733,22.866234,37.682676,
"Overweight, children aged 5–9",,2022,Equatorial Guinea,African Region,Total,,15.315795,7.1680754,25.965482,
"Overweight, children aged 5–9",,2022,Equatorial Guinea,African Region,Males,,18.986937,6.0365219,37.165558,
"Overweight, children aged 5–9",,2022,Equatorial Guinea,African Region,Females,,11.585552,3.4191426,24.785927,
"Overweight, children aged 5–9",,2022,Eritrea,African Region,Total,,12.147842,5.7345428,20.997441,
"Overweight, children aged 5–9",,2022,Eritrea,African Region,Males,,13.924593,4.7165126,27.933002,
"Overweight, children aged 5–9",,2022,Eritrea,African Region,Females,,10.336836,3.3746786,21.744721,
"Overweight, children aged 5–9",,2022,Estonia,European Region,Total,,29.530048,26.961577,32.202753,
"Overweight, children aged 5–9",,2022,Estonia,European Region,Males,,32.574126,28.910702,36.43795,
"Overweight, children aged 5–9",,2022,Estonia,European Region,Females,,26.302454,22.892937,29.911482,
"Overweight, children aged 5–9",,2022,Eswatini,African Region,Total,,19.279099,11.427301,28.435341,
"Overweight, children aged 5–9",,2022,Eswatini,African Region,Males,,18.013465,7.5636737,32.05803,
"Overweight, children aged 5–9",,2022,Eswatini,African Region,Females,,20.550868,10.184222,33.487156,
"Overweight, children aged 5–9",,2022,Ethiopia,African Region,Total,,7.4814148,4.8656445,10.808456,
"Overweight, children aged 5–9",,2022,Ethiopia,African Region,Males,,8.6354114,4.5843929,14.022988,
"Overweight, children aged 5–9",,2022,Ethiopia,African Region,Females,,6.2823117,3.3832934,10.136424,
"Overweight, children aged 5–9",,2022,European Region,European Region,Total,,26.429853,25.194868,27.697426,
